Date,Open,High,Low,Close,Volume,Adj Close
2012-03-01,14.30,14.30,14.30,14.30,000,14.30
2012-02-29,14.30,14.30,14.30,14.30,000,14.30
2012-02-28,14.31,14.31,14.31,14.31,000,14.31
2012-02-27,14.15,14.15,14.15,14.15,000,14.15
2012-02-24,14.24,14.24,14.24,14.24,000,14.24
2012-02-23,14.18,14.18,14.18,14.18,000,14.18
2012-02-22,14.22,14.22,14.22,14.22,000,14.22
2012-02-21,14.21,14.21,14.21,14.21,000,14.21
2012-02-17,14.26,14.26,14.26,14.26,000,14.26
2012-02-16,14.25,14.25,14.25,14.25,000,14.25
2012-02-15,14.12,14.12,14.12,14.12,000,14.12
2012-02-14,14.01,14.01,14.01,14.01,000,14.01
2012-02-13,14.14,14.14,14.14,14.14,000,14.14
2012-02-10,13.97,13.97,13.97,13.97,000,13.97
2012-02-09,14.24,14.24,14.24,14.24,000,14.24
2012-02-08,14.22,14.22,14.22,14.22,000,14.22
2012-02-07,14.11,14.11,14.11,14.11,000,14.11
2012-02-06,14.07,14.07,14.07,14.07,000,14.07
2012-02-03,14.22,14.22,14.22,14.22,000,14.22
2012-02-02,14.04,14.04,14.04,14.04,000,14.04
2012-02-01,13.90,13.90,13.90,13.90,000,13.90
2012-01-31,13.67,13.67,13.67,13.67,000,13.67
2012-01-30,13.62,13.62,13.62,13.62,000,13.62
2012-01-27,13.78,13.78,13.78,13.78,000,13.78
2012-01-26,13.67,13.67,13.67,13.67,000,13.67
2012-01-25,13.50,13.50,13.50,13.50,000,13.50
2012-01-24,13.50,13.50,13.50,13.50,000,13.50
2012-01-23,13.54,13.54,13.54,13.54,000,13.54
2012-01-20,13.48,13.48,13.48,13.48,000,13.48
2012-01-19,13.39,13.39,13.39,13.39,000,13.39
2012-01-18,13.30,13.30,13.30,13.30,000,13.30
2012-01-17,13.09,13.09,13.09,13.09,000,13.09
2012-01-13,12.88,12.88,12.88,12.88,000,12.88
2012-01-12,12.95,12.95,12.95,12.95,000,12.95
2012-01-11,12.85,12.85,12.85,12.85,000,12.85
2012-01-10,12.82,12.82,12.82,12.82,000,12.82
2012-01-09,12.59,12.59,12.59,12.59,000,12.59
2012-01-06,12.54,12.54,12.54,12.54,000,12.54
2012-01-05,12.63,12.63,12.63,12.63,000,12.63
2012-01-04,12.71,12.71,12.71,12.71,000,12.71
2012-01-03,12.74,12.74,12.74,12.74,000,12.74
2011-12-30,12.41,12.41,12.41,12.41,000,12.41
2011-12-29,12.40,12.40,12.40,12.40,000,12.40
2011-12-28,12.27,12.27,12.27,12.27,000,12.27
2011-12-27,12.54,12.54,12.54,12.54,000,12.54
2011-12-23,12.61,12.61,12.61,12.61,000,12.61
2011-12-22,12.50,12.50,12.50,12.50,000,12.50
2011-12-21,12.66,12.66,12.66,12.66,000,12.39
2011-12-20,12.60,12.60,12.60,12.60,000,12.33
2011-12-19,12.20,12.20,12.20,12.20,000,11.94
2011-12-16,12.51,12.51,12.51,12.51,000,12.24
2011-12-15,12.45,12.45,12.45,12.45,000,12.19
2011-12-14,12.44,12.44,12.44,12.44,000,12.18
2011-12-13,12.59,12.59,12.59,12.59,000,12.32
2011-12-12,13.04,13.04,13.04,13.04,000,12.76
2011-12-09,13.04,13.04,13.04,13.04,000,12.76
2011-12-08,12.90,12.90,12.90,12.90,000,12.63
2011-12-07,13.23,13.23,13.23,13.23,000,12.95
2011-12-06,13.17,13.17,13.17,13.17,000,12.89
2011-12-05,13.30,13.30,13.30,13.30,000,13.02
2011-12-02,13.14,13.14,13.14,13.14,000,12.86
2011-12-01,13.15,13.15,13.15,13.15,000,12.87
2011-11-30,13.05,13.05,13.05,13.05,000,12.77
2011-11-29,12.55,12.55,12.55,12.55,000,12.28
2011-11-28,12.52,12.52,12.52,12.52,000,12.25
2011-11-25,12.10,12.10,12.10,12.10,000,11.84
2011-11-23,12.15,12.15,12.15,12.15,000,11.89
2011-11-22,12.51,12.51,12.51,12.51,000,12.24
2011-11-21,12.49,12.49,12.49,12.49,000,12.22
2011-11-18,12.87,12.87,12.87,12.87,000,12.60
2011-11-17,12.93,12.93,12.93,12.93,000,12.66
2011-11-16,13.14,13.14,13.14,13.14,000,12.86
2011-11-15,13.29,13.29,13.29,13.29,000,13.01
2011-11-14,13.34,13.34,13.34,13.34,000,13.06
2011-11-11,13.41,13.41,13.41,13.41,000,13.13
2011-11-10,13.15,13.15,13.15,13.15,000,12.87
2011-11-09,13.15,13.15,13.15,13.15,000,12.87
2011-11-08,13.72,13.72,13.72,13.72,000,13.43
2011-11-07,13.57,13.57,13.57,13.57,000,13.28
2011-11-04,13.49,13.49,13.49,13.49,000,13.20
