Date,Open,High,Low,Close,Volume,Adj Close
2011-11-11,8.43,8.43,8.43,8.43,000,8.00
2011-11-10,8.44,8.44,8.44,8.44,000,8.01
2011-11-09,8.45,8.45,8.45,8.45,000,8.02
2011-11-08,8.44,8.44,8.44,8.44,000,8.01
2011-11-07,8.45,8.45,8.45,8.45,000,8.02
2011-11-04,8.44,8.44,8.44,8.44,000,8.01
2011-11-03,8.43,8.43,8.43,8.43,000,8.00
2011-11-02,8.43,8.43,8.43,8.43,000,8.00
2011-11-01,8.45,8.45,8.45,8.45,000,8.02
2011-10-31,8.40,8.40,8.40,8.40,000,7.97
2011-10-28,8.37,8.37,8.37,8.37,000,7.92
2011-10-27,8.35,8.35,8.35,8.35,000,7.90
2011-10-26,8.38,8.38,8.38,8.38,000,7.93
2011-10-25,8.37,8.37,8.37,8.37,000,7.92
2011-10-24,8.34,8.34,8.34,8.34,000,7.90
2011-10-21,8.34,8.34,8.34,8.34,000,7.90
2011-10-20,8.35,8.35,8.35,8.35,000,7.90
2011-10-19,8.34,8.34,8.34,8.34,000,7.90
2011-10-18,8.34,8.34,8.34,8.34,000,7.90
2011-10-17,8.33,8.33,8.33,8.33,000,7.89
2011-10-14,8.31,8.31,8.31,8.31,000,7.87
2011-10-13,8.32,8.32,8.32,8.32,000,7.88
2011-10-12,8.30,8.30,8.30,8.30,000,7.86
2011-10-11,8.30,8.30,8.30,8.30,000,7.86
2011-10-10,8.32,8.32,8.32,8.32,000,7.88
2011-10-07,8.32,8.32,8.32,8.32,000,7.88
2011-10-06,8.33,8.33,8.33,8.33,000,7.89
2011-10-05,8.34,8.34,8.34,8.34,000,7.90
2011-10-04,8.37,8.37,8.37,8.37,000,7.92
2011-10-03,8.38,8.38,8.38,8.38,000,7.93
2011-09-30,8.38,8.38,8.38,8.38,000,7.93
2011-09-29,8.36,8.36,8.36,8.36,000,7.89
2011-09-28,8.37,8.37,8.37,8.37,000,7.90
2011-09-27,8.37,8.37,8.37,8.37,000,7.90
2011-09-26,8.39,8.39,8.39,8.39,000,7.92
2011-09-23,8.42,8.42,8.42,8.42,000,7.95
2011-09-22,8.44,8.44,8.44,8.44,000,7.97
2011-09-21,8.46,8.46,8.46,8.46,000,7.99
2011-09-20,8.47,8.47,8.47,8.47,000,8.00
2011-09-19,8.47,8.47,8.47,8.47,000,8.00
2011-09-16,8.47,8.47,8.47,8.47,000,8.00
2011-09-15,8.45,8.45,8.45,8.45,000,7.98
2011-09-14,8.47,8.47,8.47,8.47,000,8.00
2011-09-13,8.49,8.49,8.49,8.49,000,8.02
2011-09-12,8.51,8.51,8.51,8.51,000,8.03
2011-09-09,8.53,8.53,8.53,8.53,000,8.05
2011-09-08,8.51,8.51,8.51,8.51,000,8.03
2011-09-07,8.50,8.50,8.50,8.50,000,8.02
2011-09-06,8.51,8.51,8.51,8.51,000,8.03
2011-09-02,8.50,8.50,8.50,8.50,000,8.02
2011-09-01,8.48,8.48,8.48,8.48,000,8.01
2011-08-31,8.47,8.47,8.47,8.47,000,8.00
2011-08-30,8.47,8.47,8.47,8.47,000,7.97
2011-08-29,8.46,8.46,8.46,8.46,000,7.96
2011-08-26,8.47,8.47,8.47,8.47,000,7.97
2011-08-25,8.47,8.47,8.47,8.47,000,7.97
2011-08-24,8.46,8.46,8.46,8.46,000,7.96
2011-08-23,8.49,8.49,8.49,8.49,000,7.99
2011-08-22,8.50,8.50,8.50,8.50,000,8.00
2011-08-19,8.51,8.51,8.51,8.51,000,8.01
2011-08-18,8.53,8.53,8.53,8.53,000,8.03
2011-08-17,8.52,8.52,8.52,8.52,000,8.02
2011-08-16,8.50,8.50,8.50,8.50,000,8.00
2011-08-15,8.49,8.49,8.49,8.49,000,7.99
2011-08-12,8.49,8.49,8.49,8.49,000,7.99
2011-08-11,8.48,8.48,8.48,8.48,000,7.98
2011-08-10,8.51,8.51,8.51,8.51,000,8.01
2011-08-09,8.49,8.49,8.49,8.49,000,7.99
2011-08-08,8.51,8.51,8.51,8.51,000,8.01
2011-08-05,8.53,8.53,8.53,8.53,000,8.03
2011-08-04,8.56,8.56,8.56,8.56,000,8.06
2011-08-03,8.54,8.54,8.54,8.54,000,8.04
2011-08-02,8.55,8.55,8.55,8.55,000,8.05
2011-08-01,8.54,8.54,8.54,8.54,000,8.04
2011-07-29,8.51,8.51,8.51,8.51,000,8.01
2011-07-28,8.49,8.49,8.49,8.49,000,7.97
2011-07-27,8.49,8.49,8.49,8.49,000,7.97
2011-07-26,8.47,8.47,8.47,8.47,000,7.95
2011-07-25,8.47,8.47,8.47,8.47,000,7.95
2011-07-22,8.46,8.46,8.46,8.46,000,7.94
2011-07-21,8.44,8.44,8.44,8.44,000,7.92
2011-07-20,8.46,8.46,8.46,8.46,000,7.94
2011-07-19,8.47,8.47,8.47,8.47,000,7.95
2011-07-18,8.48,8.48,8.48,8.48,000,7.96
2011-07-15,8.47,8.47,8.47,8.47,000,7.95
2011-07-14,8.47,8.47,8.47,8.47,000,7.95
2011-07-13,8.46,8.46,8.46,8.46,000,7.94
2011-07-12,8.47,8.47,8.47,8.47,000,7.95
2011-07-11,8.48,8.48,8.48,8.48,000,7.96
2011-07-08,8.46,8.46,8.46,8.46,000,7.94
2011-07-07,8.43,8.43,8.43,8.43,000,7.91
2011-07-06,8.44,8.44,8.44,8.44,000,7.92
2011-07-05,8.42,8.42,8.42,8.42,000,7.90
2011-07-01,8.40,8.40,8.40,8.40,000,7.88
2011-06-30,8.40,8.40,8.40,8.40,000,7.88
2011-06-29,8.41,8.41,8.41,8.41,000,7.87
2011-06-28,8.42,8.42,8.42,8.42,000,7.87
2011-06-27,8.45,8.45,8.45,8.45,000,7.90
2011-06-24,8.46,8.46,8.46,8.46,000,7.91
2011-06-23,8.46,8.46,8.46,8.46,000,7.91
2011-06-22,8.44,8.44,8.44,8.44,000,7.89
2011-06-21,8.43,8.43,8.43,8.43,000,7.88
2011-06-20,8.43,8.43,8.43,8.43,000,7.88
2011-06-17,8.44,8.44,8.44,8.44,000,7.89
2011-06-16,8.45,8.45,8.45,8.45,000,7.90
2011-06-15,8.45,8.45,8.45,8.45,000,7.90
2011-06-14,8.43,8.43,8.43,8.43,000,7.88
2011-06-13,8.45,8.45,8.45,8.45,000,7.90
2011-06-10,8.46,8.46,8.46,8.46,000,7.91
2011-06-09,8.44,8.44,8.44,8.44,000,7.89
2011-06-08,8.44,8.44,8.44,8.44,000,7.89
2011-06-07,8.44,8.44,8.44,8.44,000,7.89
2011-06-06,8.45,8.45,8.45,8.45,000,7.90
2011-06-03,8.45,8.45,8.45,8.45,000,7.90
2011-06-02,8.46,8.46,8.46,8.46,000,7.91
2011-06-01,8.46,8.46,8.46,8.46,000,7.91
2011-05-31,8.46,8.46,8.46,8.46,000,7.91
2011-05-27,8.46,8.46,8.46,8.46,000,7.89
2011-05-26,8.45,8.45,8.45,8.45,000,7.88
2011-05-25,8.43,8.43,8.43,8.43,000,7.86
2011-05-24,8.43,8.43,8.43,8.43,000,7.86
2011-05-23,8.43,8.43,8.43,8.43,000,7.86
2011-05-20,8.43,8.43,8.43,8.43,000,7.86
2011-05-19,8.42,8.42,8.42,8.42,000,7.85
2011-05-18,8.42,8.42,8.42,8.42,000,7.85
2011-05-17,8.42,8.42,8.42,8.42,000,7.85
2011-05-16,8.41,8.41,8.41,8.41,000,7.84
2011-05-13,8.42,8.42,8.42,8.42,000,7.85
2011-05-12,8.42,8.42,8.42,8.42,000,7.85
2011-05-11,8.41,8.41,8.41,8.41,000,7.84
2011-05-10,8.42,8.42,8.42,8.42,000,7.85
2011-05-09,8.42,8.42,8.42,8.42,000,7.85
2011-05-06,8.41,8.41,8.41,8.41,000,7.84
2011-05-05,8.40,8.40,8.40,8.40,000,7.83
2011-05-04,8.39,8.39,8.39,8.39,000,7.82
2011-05-03,8.39,8.39,8.39,8.39,000,7.82
2011-05-02,8.40,8.40,8.40,8.40,000,7.83
2011-04-29,8.39,8.39,8.39,8.39,000,7.82
2011-04-28,8.39,8.39,8.39,8.39,000,7.80
2011-04-27,8.36,8.36,8.36,8.36,000,7.77
2011-04-26,8.37,8.37,8.37,8.37,000,7.78
2011-04-25,8.36,8.36,8.36,8.36,000,7.77
2011-04-21,8.36,8.36,8.36,8.36,000,7.77
2011-04-20,8.35,8.35,8.35,8.35,000,7.76
2011-04-19,8.36,8.36,8.36,8.36,000,7.77
2011-04-18,8.36,8.36,8.36,8.36,000,7.77
2011-04-15,8.34,8.34,8.34,8.34,000,7.75
2011-04-14,8.33,8.33,8.33,8.33,000,7.74
2011-04-13,8.32,8.32,8.32,8.32,000,7.73
2011-04-12,8.32,8.32,8.32,8.32,000,7.73
2011-04-11,8.30,8.30,8.30,8.30,000,7.71
2011-04-08,8.31,8.31,8.31,8.31,000,7.72
2011-04-07,8.31,8.31,8.31,8.31,000,7.72
2011-04-06,8.31,8.31,8.31,8.31,000,7.72
2011-04-05,8.31,8.31,8.31,8.31,000,7.72
2011-04-04,8.32,8.32,8.32,8.32,000,7.73
2011-04-01,8.31,8.31,8.31,8.31,000,7.72
2011-03-31,8.31,8.31,8.31,8.31,000,7.72
2011-03-30,8.31,8.31,8.31,8.31,000,7.70
2011-03-29,8.31,8.31,8.31,8.31,000,7.70
2011-03-28,8.32,8.32,8.32,8.32,000,7.71
2011-03-25,8.32,8.32,8.32,8.32,000,7.71
2011-03-24,8.33,8.33,8.33,8.33,000,7.71
2011-03-23,8.33,8.33,8.33,8.33,000,7.71
2011-03-22,8.33,8.33,8.33,8.33,000,7.71
2011-03-21,8.34,8.34,8.34,8.34,000,7.72
2011-03-18,8.35,8.35,8.35,8.35,000,7.73
2011-03-17,8.35,8.35,8.35,8.35,000,7.73
2011-03-16,8.37,8.37,8.37,8.37,000,7.75
2011-03-15,8.36,8.36,8.36,8.36,000,7.74
2011-03-14,8.35,8.35,8.35,8.35,000,7.73
2011-03-11,8.35,8.35,8.35,8.35,000,7.73
2011-03-10,8.34,8.34,8.34,8.34,000,7.72
2011-03-09,8.33,8.33,8.33,8.33,000,7.71
2011-03-08,8.32,8.32,8.32,8.32,000,7.71
2011-03-07,8.33,8.33,8.33,8.33,000,7.71
2011-03-04,8.33,8.33,8.33,8.33,000,7.71
2011-03-03,8.31,8.31,8.31,8.31,000,7.70
2011-03-02,8.35,8.35,8.35,8.35,000,7.73
2011-03-01,8.35,8.35,8.35,8.35,000,7.73
2011-02-28,8.35,8.35,8.35,8.35,000,7.73
2011-02-25,8.35,8.35,8.35,8.35,000,7.71
2011-02-24,8.34,8.34,8.34,8.34,000,7.70
2011-02-23,8.34,8.34,8.34,8.34,000,7.70
2011-02-22,8.35,8.35,8.35,8.35,000,7.71
2011-02-18,8.33,8.33,8.33,8.33,000,7.69
2011-02-17,8.34,8.34,8.34,8.34,000,7.70
